,name,latitude_radian,longitude_radian,num_links,links,num_categories,categories,latitude_degrees,longitude_degrees
42112,"GOLABAD, CHAHARMAHAL AND BAKHTIARI",0.5632419903026256,0.8781333243200804,13,Kuhrang County; Romanize; List of countries; Counties of Iran; Iran Daylight Time; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Chaharmahal and Bakhtiari Province; Central District (Kuhrang County); Bakhsh; Shurab-e Tangazi Rural District,1,POPULATED PLACES IN KUHRANG COUNTY,32.271388888888886,50.31333333333334
62494,DAWIDOWICZE,0.9241518389309976,0.407534380340676,10,Powiat; Gmina Zabłudów; Białystok County; Voivodeships of Poland; Białystok; Podlaskie Voivodeship; Zabłudów; village; Gmina; Countries of the world,1,VILLAGES IN BIAŁYSTOK COUNTY,52.95000000000001,23.350000000000005
44891,THANAMANDI,0.5855579640440975,1.298175897633382,10,States and territories of India; Rajouri district; Urdu; Jammu and Kashmir; Postal Index Number; census; municipal committee; Indian Standard Time; List of districts of India; India,1,CITIES AND TOWNS IN RAJOURI DISTRICT,33.55,74.37999999999998
87636,"CHERRY FORK, OHIO",0.678724609142917,-1.4593182689605697,28,"Ohio State Route 136; List of sovereign states; African American (U.S. Census); Native American (U.S. Census); U.S. state; population density; Latino (U.S. Census); Geographic Names Information System; Area code 937; List of counties in Ohio; Marriage; Federal Information Processing Standard; North American Eastern Time Zone; Unincorporated community; Adams County, Ohio; ZIP code; United States Census Bureau; United States Geological Survey; White (U.S. Census); poverty line; village (United States)#Ohio; List of townships in Ohio; Hispanic (U.S. Census); census; per capita income; Ohio; 2010 United States Census; Wayne Township, Adams County, Ohio",7,"UNINCORPORATED COMMUNITIES IN OHIO; POPULATED PLACES DISESTABLISHED IN 2014; POPULATED PLACES ESTABLISHED IN 1848; 1848 ESTABLISHMENTS IN OHIO; FORMER MUNICIPALITIES IN OHIO; UNINCORPORATED COMMUNITIES IN ADAMS COUNTY, OHIO; 2014 DISESTABLISHMENTS IN OHIO",38.88805555555555,-83.61277777777777
166256,MARBURG STATION,0.8869763258635183,0.1531526418625024,33,Frankfurt Central Station; Intercity (Deutsche Bahn); Kassel Central Station; Regional-Express; Mittelhessen-Express; Frankfurter Rundschau; Main-Weser Railway; Niederwalgern station; Gießen station; German railway station categories; Karlsruhe Central Station; roundhouse; Erndtebrück; Deutsche Bahn; Westerland (Sylt) railway station; Braille; DB Station&Service; Upper Lahn Valley Railway; Aar-Salzböde Railway; InterRegio; Frankenberg (Eder) station; Hesse; Berlin Südkreuz; Main-Sieg-Express; Burgwald Railway; Stralsund Central Station; Regionalbahn; University of Marburg; Baroque Revival architecture; Cölbe station; Marburg; Konstanz station; Lahn,3,BUILDINGS AND STRUCTURES IN MARBURG; RAILWAY STATIONS OPENED IN 1850; RAILWAY STATIONS IN HESSE,50.82,8.775
124520,WÓLKA PIECZĄCA,0.9131271758225666,0.3765693305282099,12,"Masovian Voivodeship; Powiat; Mińsk County; Warsaw; Mińsk Mazowiecki; Gmina Stanisławów; Poland; Voivodeships of Poland; Stanisławów, Mińsk County; village; Gmina; Countries of the world",1,VILLAGES IN MIŃSK COUNTY,52.318333333333335,21.575833333333335
371220,GLOMFJORD POWER PLANT,1.165816914553668,0.2442733732270397,11,Pelton wheel; Statkraft; Norwegian Sea; Operation Musketoon; Norway; Nordland; Olaf Nordhagen; Glomfjord; hydroelectric power plant; Meløy; Second World War,5,1918 ESTABLISHMENTS IN NORWAY; HYDROELECTRIC POWER STATIONS IN NORWAY; ENERGY INFRASTRUCTURE COMPLETED IN 1918; MELØY; BUILDINGS AND STRUCTURES IN NORDLAND,66.7963888888889,13.995833333333334
216580,"SVEADAL, CALIFORNIA",0.6472311124180417,-2.1256219515934607,24,"Federal Information Processing Standard; Swedish-American; area codes 408 and 669; Morgan Hill, California; San Francisco Bay; List of sovereign states; List of counties in California; Louise Mountbatten; Llagas-Uvas, California; ZIP code; California; Uvas Canyon County Park; Swedish American Patriotic League; U.S. state; Pacific Time Zone; Santa Cruz Mountains; Santa Clara County, California; Geographic Names Information System; Area code 408; Crown Prince of Sweden; ZIP Code; Area code 669; Swedish American; Gustav VI Adolf of Sweden",4,"SWEDISH-AMERICAN CULTURE IN CALIFORNIA; SWEDISH MIGRATION TO NORTH AMERICA; UNINCORPORATED COMMUNITIES IN CALIFORNIA; UNINCORPORATED COMMUNITIES IN SANTA CLARA COUNTY, CALIFORNIA",37.08361111111111,-121.78916666666667
364330,STORLIEN STATION,1.1050794565842652,0.2111702950808806,22,Norway–Sweden border; Kopperå Station; Veolia Transport; Sundsvall Central Station; ski resort; Mittbanan; Sundsvall_Central_Station; railway station; Central Line (Sweden); Meråker Line; Adolf W. Edelsvärd; Åre Municipality; Jernhusen; Sweden; Norway; Enafors Station; Östersund Central Station; SJ AB; Norrtåg; Storlien; Trondheim Central Station; Norwegian State Railways,5,1886 ESTABLISHMENTS IN SWEDEN; RAILWAY STATIONS ON THE MERÅKER LINE; RAILWAY STATIONS IN SWEDEN; NORWAY–SWEDEN BORDER CROSSINGS; RAILWAY STATIONS OPENED IN 1886,63.31638888888889,12.099166666666667
310427,"NEHZATABAD, KOHGILUYEH AND BOYER-AHMAD",0.5356609399843042,0.8821039483683674,13,Kohgiluyeh and Boyer-Ahmad Province; Romanize; Kohgiluyeh County; List of countries; Counties of Iran; Central District (Kohgiluyeh County); Iran Daylight Time; Dehdasht-e Gharbi Rural District; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN KOHGILUYEH COUNTY,30.691111111111116,50.54083333333333
157560,"SCOTLAND NECK, NORTH CAROLINA",0.6305971550191733,-1.3512484513044432,39,"North Carolina; Roanoke Rapids micropolitan area; List of sovereign states; Area code 252; List of counties in North Carolina; Tom Umphlett; African American (U.S. Census); Native American (U.S. Census); U.S. state; Roanoke Rapids, North Carolina; John Eaton (politician); population density; Latino (U.S. Census); Kehukee Primitive Baptist Church; Town; Geographic Names Information System; Woodstock (Scotland Neck, North Carolina); Halifax County, North Carolina; Marriage; Hoffman-Bowers-Josey-Riddick House; Federal Information Processing Standard; North American Eastern Time Zone; United States Census, 2010; John D. Hall; ZIP code; United States Census Bureau; National Register of Historic Places; Scotland Neck Historic District; United States Geological Survey; White (U.S. Census); Race (United States Census); poverty line; Claude Kitchin; Hispanic (U.S. Census); Magnolia (Scotland Neck, North Carolina); census; Trinity Church (Scotland Neck, North Carolina); per capita income; 2010 United States Census",3,"ROANOKE RAPIDS, NORTH CAROLINA MICROPOLITAN AREA; TOWNS IN HALIFAX COUNTY, NORTH CAROLINA; TOWNS IN NORTH CAROLINA",36.13055555555555,-77.42083333333333
343843,"CATSKILL (VILLAGE), NEW YORK",0.7368343769607061,-1.2891826038488003,63,"Catskill Creek; county seat; Catskill (town), New York; American Revolution; John F. Kennedy; Native American (U.S. Census); village (New York); population density; Zachary Cole Smith; United States House of Representatives; Marriage; North American Eastern Time Zone; United States Census Bureau; Hudson River; White (U.S. Census); Asian (U.S. Census); Mickey Brantley; Biographical Directory of the United States Congress; poverty line; List of counties in New York; census; Thomas Cole House; Jacob Hopewell; 2010 United States Census; U.S. Route 9W; New York State Route 23; Municipal charter; John Adams (New York); East Side Historic District (Catskill, New York); List of sovereign states; Greene County, New York; Hudson River School; Saugerties (village), New York; Thomas Cole; New York State Route 385; New York State Thruway; African American (U.S. Census); Mike Tyson; George Decker; U.S. state; DIIV; Latino (U.S. Census); Ravena, New York; Geographic Names Information System; Area code 518; Pacific Islander (U.S. Census); Town (New York); Federal Information Processing Standard; John Hill (congressman); ZIP code; Jennifer Connelly; New York (state); Race (United States Census); Interstate 87 (New York); Rip Van Winkle Bridge; Martin van Buren; Coxsackie (village), New York; Hispanic (U.S. Census); George Q. Daley; per capita income; Village (New York); Athens (village), New York; Greenport, Columbia County, New York",6,"COUNTY SEATS IN NEW YORK (STATE); VILLAGES IN GREENE COUNTY, NEW YORK; VILLAGES IN NEW YORK (STATE); POPULATED PLACES ON THE HUDSON RIVER; CATSKILL, NEW YORK; CATSKILLS",42.2175,-73.86472222222221
87365,NAMAK KUR,0.5944494469556465,0.8641125126623925,13,Central District (Arak County); Romanize; List of countries; Counties of Iran; Sedeh Rural District (Markazi Province); Iran Daylight Time; Markazi Province; Arak County; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN ARAK COUNTY,34.059444444444445,49.51
161521,BAMINGUI,0.13206324673423758,0.3522656206941889,11,Libération; UTC; Sub-prefectures of the Central African Republic; Bangui; Bamingui-Bangoran; Military of the Central African Republic; Central African Republic; Le Figaro; Prefectures of the Central African Republic; Chari River; Séléka CPSK-CPJP-UFDR,3,SUB-PREFECTURES OF THE CENTRAL AFRICAN REPUBLIC; BAMINGUI; POPULATED PLACES IN BAMINGUI-BANGORAN,7.5666666666666655,20.183333333333334
304843,CẦN THƠ STADIUM,0.3883551511159827,1.811020051343628,16,Lunar New Year; motorcycle racing; Philipp Holzmann AG International; South Vietnamese Liberation Army; Ninh Kiều District; Cần Thơ; VND; September 2 ; 30 April ; Vietnam; Republic of Vietnam; Cần Thơ City; Daydé-Pillié; XSKT Can Tho F.C.; 9th Military Stadium; football (soccer),2,FOOTBALL VENUES IN VIETNAM; BUILDINGS AND STRUCTURES IN CẦN THƠ,22.25111111111111,103.76380555555555
28352,"VANCE CREEK, WISCONSIN",0.7896839163384565,-1.6072349230670893,25,"List of sovereign states; Dunn County, Wisconsin; Barron County, Wisconsin; Polk County, Wisconsin; Graytown, Wisconsin; List of counties in Wisconsin; Native American (U.S. Census); U.S. state; population density; Town; Geographic Names Information System; Marriage; Wisconsin; Federal Information Processing Standard; United States Census Bureau; Area codes 715 and 534; United States Geological Survey; Reeve, Wisconsin; White (U.S. Census); Asian (U.S. Census); poverty line; census; North American Central Time Zone; per capita income; 2010 United States Census",2,"TOWNS IN WISCONSIN; TOWNS IN BARRON COUNTY, WISCONSIN",45.24555555555555,-92.08777777777777
203619,"CHAHAKI, FARS",0.5270506490077987,0.8984906507898698,13,Central District (Mamasani County); Romanize; List of countries; Counties of Iran; Iran Daylight Time; Fars Province; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh; Mamasani County; Fahlian Rural District,1,POPULATED PLACES IN MAMASANI COUNTY,30.197777777777777,51.47972222222222
76571,SMYGEHUK LIGHTHOUSE,0.965839028114882,0.23304993650935396,9,Sweden; Smygehamn; Incandescent light bulb; Scania; Trelleborg Municipality; List of lighthouses and lightvessels in Sweden; Mineral oil; Scandinavian Peninsula; Smygehuk,5,TOWERS COMPLETED IN 1883; SCANIA; BUILDINGS AND STRUCTURES IN SKÅNE COUNTY; LIGHTHOUSES IN SWEDEN; LIGHTHOUSES COMPLETED IN 1883,55.338499999999996,13.35277777777778
420930,WARDYŃ DOLNY,0.938521716439084,0.27928661727677034,14,Świdwin County; Gmina; Countries of the world; Połczyn-Zdrój; Szczecin; Powiat; human settlement; Gmina Połczyn-Zdrój; West Pomeranian Voivodeship; Świdwin; Poland; Voivodeships of Poland; History of Pomerania; Germany,1,VILLAGES IN ŚWIDWIN COUNTY,53.773333333333326,16.00194444444444
244226,SABANDAN,0.585121631731099,0.857480261504814,13,Romanize; List of countries; Lorestan Province; Counties of Iran; Iran Daylight Time; Dorud County; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Zhan Rural District; Bakhsh; Central District (Dorud County),1,POPULATED PLACES IN DORUD COUNTY,33.525,49.129999999999995
316005,ÁLORA,0.642572052942579,-0.08203047484373349,43,"pueblo blanco; King Alfonso XIII; Guadalhorce; Málaga María Zambrano railway station; Muslim conquest of Spain; Visigoth Kingdom; Granada; Spanish Socialist Workers' Party; Córdoba, Andalusia; Visigoth; Seville; Capital (political); Málaga (province); Cercanías Málaga; Turdetani; Córdoba-Málaga high-speed rail line; Serranía de Ronda; Telephone numbers in Spain; Catholic Monarchs; Instituto Nacional de Estadística (Spain); Moors; emirate of Córdoba; province of Málaga; Caminito del Rey; Bobastro; Andalusia; Provinces of Spain; Spain; Carratraca; José Navas Parejo; comarca; ancient Rome; List of postal codes in Spain; Comarcas of Spain; Phoenicians; Málaga; Municipalities of Spain; Phoenicia; Valle del Guadalhorce; municipium; Autonomous communities of Spain; Tartessos; Umar ibn Hafsun",3,TOWNS IN SPAIN; POPULATED PLACES IN THE PROVINCE OF MÁLAGA; MUNICIPALITIES IN THE PROVINCE OF MÁLAGA,36.81666666666667,-4.7
111733,SYROS ISLAND NATIONAL AIRPORT,0.6531506874643891,0.4354741927830185,17,Cyclades; elevation; Athens International Airport; Transport in Greece; mean sea level; Aegean Sea; runway; Athens; asphalt; Ermoupoli; Demetrius Vikelas; airport; Greece; Public service obligation; Sky Express (Greece); Syros Island; Hellenic Civil Aviation Authority,2,BUILDINGS AND STRUCTURES IN SYROS; AIRPORTS IN GREECE,37.42277777777778,24.950833333333335
78481,MOTHERS' AND DAUGHTERS' CLUB HOUSE,0.7598484824029756,-1.2628378284173079,5,"Charles A. Platt; National Register of Historic Places; National Register of Historic Places listings in Sullivan County, New Hampshire; New Hampshire Route 12A; Plainfield, New Hampshire",5,"NATIONAL REGISTER OF HISTORIC PLACES IN SULLIVAN COUNTY, NEW HAMPSHIRE; PLAINFIELD, NEW HAMPSHIRE; CLUBHOUSES ON THE NATIONAL REGISTER OF HISTORIC PLACES IN NEW HAMPSHIRE; BUILDINGS AND STRUCTURES IN SULLIVAN COUNTY, NEW HAMPSHIRE; BUILDINGS AND STRUCTURES COMPLETED IN 1901",43.536111111111104,-72.35527777777776
164755,HOTEL SISIMIUT,1.168313705011382,-0.9362430921378694,3,Sisimiut; List of hotels in Greenland; Greenland,2,HOTELS IN GREENLAND; SISIMIUT,66.93944444444445,-53.64277777777778
309086,MAHOGANY MOUNTAIN,0.7545926974800679,-2.046500694178129,29,"Oregon; Castle Peak (Oregon); pine; Owyhee County; escarpment; Leslie Gulch; Three Fingers (Oregon); shrub; caldera; Basin and Range Province; Malheur County; Steppe; volcano; Malheur County, Oregon; volcanic ash; sedimentary; Owyhee River; ignimbrite; juniper; rhyolite; United States Geological Survey; Indigenous peoples of the Americas; Bureau of Land Management; tuff; University of California Press; erosion; Owyhee Mountains; Miocene; Idaho",5,"MOUNTAINS OF OREGON; VOLCANOES OF OREGON; VOLCANOES OF IDAHO; LANDFORMS OF OWYHEE COUNTY, IDAHO; LANDFORMS OF MALHEUR COUNTY, OREGON",43.234976816999996,-117.255852547
92455,"CLYATTVILLE, GEORGIA",0.5356657881211152,-1.454125914435887,22,"Federal Information Processing Standard; Owens-Illinois; Georgia State Route 376; List of counties in Georgia; Wild Adventures; List of sovereign states; Georgia (U.S. state); Unincorporated community; United States Census, 2000; ZIP code; United States Census Bureau; Lowndes County, Georgia; U.S. state; Valdosta Railway; Georgia State Route 31; Madison, Florida; Lowndes County School District (Georgia); unincorporated community; Troupville, Georgia; Geographic Names Information System; Eastern Time Zone; Valdosta, Georgia",3,"UNINCORPORATED COMMUNITIES IN GEORGIA (U.S. STATE); UNINCORPORATED COMMUNITIES IN LOWNDES COUNTY, GEORGIA; UNINCORPORATED COMMUNITIES IN VALDOSTA METROPOLITAN AREA",30.691388888888888,-83.3152777777778
389776,"CHOQA MARAN (34°29′ N 47°00′ E), KERMANSHAH",0.6019349701919777,0.8203144447109572,13,Miyan Darband Rural District; Kermanshah Province; Romanize; Central District (Kermanshah County); List of countries; Counties of Iran; Iran Daylight Time; Iran Standard Time; Provinces of Iran; Kermanshah County; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN KERMANSHAH COUNTY,34.48833333333334,47.000555555555565
94659,CHOPDA,0.3708824660487951,1.31423292675173,23,Khandeshi; States and territories of India; English language; Jalgaon district; Ahirani; Lord Rama; Postal Index Number; State Highway (India); Lord Hanuman; List of districts of India; India; municipal council; Tapti River; Marathi language; Tapti; Chandrakant Baliram Sonawane; Gujari; Indian Standard Time; Amalner; Hindi; Jalgaon; Maharashtra; Unapdev,2,TALUKAS IN MAHARASHTRA; CITIES AND TOWNS IN JALGAON DISTRICT,21.250000000000004,75.3
367366,CHRISTOPHERSEN GLACIER,-0.9497500012935808,-0.6419902765252475,11,whaling; Glaciology; Jacobsen Bight; Compañía Argentina de Pesca; Pedro Christophersen; List of glaciers in the Antarctic; UK Antarctic Place-Names Committee; South Georgia Island; glacier; Grytviken; South Georgia Survey,1,GLACIERS OF SOUTH GEORGIA,-54.41666666666666,-36.78333333333333
143515,BORGORATTO ALESSANDRINO,0.7824892813107911,0.14893476283684945,12,Turin; comune; Istituto Nazionale di Statistica; Frascaro; Italy; Alessandria; Castellazzo Bormida; Piedmont; Bormida (river); Carentino; Oviglio; Province of Alessandria,1,CITIES AND TOWNS IN PIEDMONT,44.833333333333336,8.533333333333333
414349,"PIAZABAD, ILAM",0.5902267197931824,0.8274412058232672,13,Helilan District; Ilam Province; Chardaval County; Romanize; List of countries; Counties of Iran; Zardalan Rural District; Iran Daylight Time; Iran Standard Time; Provinces of Iran; Rural Districts of Iran; Iran; Bakhsh,1,POPULATED PLACES IN SHIRVAN AND CHARDAVAL COUNTY,33.8175,47.40888888888889
341783,RZEPIN PIERWSZY,0.8898173340348202,0.3678426842682382,11,"Gmina Pawłów; Starachowice; Powiat; Starachowice County; Kielce; Świętokrzyskie Voivodeship; Voivodeships of Poland; village; Gmina; Countries of the world; Pawłów, Starachowice County",1,VILLAGES IN STARACHOWICE COUNTY,50.982777777777784,21.075833333333332
